,LINEOUT AVG,LINEOUT STD
258,15827.383910089146,338.79834338525296
259,15775.099105381256,352.9884972272108
260,15667.045791859617,359.1536639662918
261,15687.258183206875,370.8669678184407
262,15640.33406325739,362.7491031269548
263,15637.748932815246,364.16701492749974
264,15653.817216954347,364.4750823339541
265,15525.155529106643,354.4279815031323
266,15587.102789359787,353.6532864313017
267,15484.593046264059,356.6701222992554
268,15506.629962494235,360.11718646155435
269,15421.195307850207,338.05783208597336
270,15487.843864632809,356.1031566223819
271,15352.552104603867,344.0795250302055
272,15398.353819180827,340.6212924715109
273,15314.417622654482,338.24756482984964
274,15240.269519855843,338.54965700765837
275,15145.69394885807,333.93546607869115
276,15134.872147349379,355.23404547035364
277,15170.767172302772,373.5923591481288
278,15100.348973222804,359.2328808885402
279,15053.273215112544,344.5210737362938
280,15049.518596232507,350.1202461520926
281,14995.98624848541,344.2154086023466
282,14926.32225882569,332.7403625981544
283,14953.511130480794,347.6494428417821
284,14983.427758406884,365.8591735574193
285,14908.720245756589,325.25511188491174
286,14750.378999685989,338.4305474401734
287,14822.26505229765,350.54229795168413
288,14775.332217549634,358.0507773996909
289,14727.765436417949,343.90178412480145
290,14777.451285337185,347.4996827248973
291,14645.35336687241,322.10847174062013
292,14670.770406221152,321.19435075768706
293,14608.885769307124,344.65832405880843
294,14581.850895540403,348.4628583626152
295,14629.712326363637,340.8087819709556
296,14567.099094393632,378.7138120686692
297,14412.586523982514,339.8003158264168
298,14400.483846591624,332.65177192417883
299,14396.301834246524,358.3499763583402
300,14380.820107888394,343.0395809445868
301,14387.706854858672,341.7814882119393
302,14410.69551937925,352.98351626653744
303,14300.099943407957,338.1056632967258
304,14299.949440306256,334.78181511823016
305,14238.34965095748,328.83840437455075
306,14193.161366661554,322.70617687425437
307,14204.28440654313,344.58796458261145
308,14195.402665437645,348.0424371303085
309,14118.827337812365,326.407257939119
310,14154.832125231223,337.9438619117739
311,14090.41044326488,348.1757022082924
312,14084.387130737801,382.85536877010094
313,13955.237314041824,315.78196837489054
314,13992.899126294164,337.56525829881446
315,13918.112408837389,318.8348158183934
316,13963.235212907317,342.3580329099767
317,13976.688005064465,335.31995491444815
318,13951.543169310242,334.09521015811606
319,13875.644793326954,322.18317742415394
320,13812.780978623337,334.1709675155666
321,13794.42336432911,332.02232280794806
322,13797.538471416286,339.8451448662486
323,13757.7877546259,335.14638781136557
324,13692.03261496054,347.47263414025133
325,13664.448303934463,337.3800977639394
326,13608.78430734508,328.9836126748813
327,13666.430853326505,343.88627911737683
328,13586.709038803516,322.01536963050955
329,13338.517570454926,315.3032320798053
330,13328.881798064685,326.4437756004699
331,13307.771291724062,345.93420253195336
332,13231.319249978147,321.09949836402956
333,13198.552123839303,322.74544627150954
334,13094.990516617007,316.80422747153665
335,13076.991763302007,313.68575105927835
336,13095.160848487047,324.96633431219266
337,13107.891735722706,316.4080746047971
338,13109.48517828472,348.2154602818951
339,13193.1570752621,324.73541894900507
340,13226.722437824139,321.8904642714607
341,13166.35908174464,336.57255225815527
342,13225.596535832363,327.66503450448886
343,13173.620590585388,322.1820287148114
344,13172.016575079955,327.4839372362833
345,13151.392000367745,330.50745521666545
346,13088.05235874523,312.5095417307872
347,13069.520710678684,316.0002271930741
348,13139.003201672102,320.09482984243715
349,13072.688724685511,325.9497208146879
350,12984.986271656815,318.65253998745743
351,12998.080893632332,343.1077512297601
352,13008.6872137889,341.0216935739715
353,12859.049864890694,297.537438731137
354,12931.600705092826,325.949742799665
355,12902.63444154294,310.758435107549
356,12884.09719291685,336.2609386752836
357,12785.827027154239,331.58800576907475
358,12853.417600125,325.0073866142269
359,12810.230439870802,313.76647294349806
360,12795.673354588878,319.7485127647518
361,12693.321500219006,327.88790654118503
362,12683.516410761295,330.67115630444414
363,12704.440313614472,329.2751774511879
364,12653.089973565837,321.06739183661773
365,12540.28468665784,298.5952993919417
366,12613.142895819916,315.19946225177034
367,12559.811364481831,317.73453520599264
368,12604.422212697971,330.0654964785217
369,12462.189944358464,309.7919629713346
370,12532.478370257239,310.35648165293844
371,12498.124650063553,329.5942245111315
372,12465.53613303398,310.94577587251354
373,12467.735581791143,308.50319526948033
374,12414.421303847153,323.1147100170061
375,12441.862549141379,304.4153513691056
376,12375.566098695936,318.40214945853353
377,12377.09094682984,316.0426679643008
378,12371.623723603112,328.3834533511798
379,12427.192037091723,347.6934486356166
380,12271.054664465883,310.06590134766327
381,12206.645930096412,308.5312162546661
382,12266.377988066772,313.2161785218921
